order_id,customer_id,order_status,payment_method
2390,1697,Delivered,UPI
2391,4296,In Transit,Loyalty Points
2392,2615,In Transit,Loyalty Points
2393,2416,In Transit,Cash on Delivery
2394,1270,Canceled,Cash on Delivery
2395,3132,Delivered,UPI
2396,2514,Canceled,UPI
2397,4340,Delivered,Loyalty Points
2398,2806,Canceled,Loyalty Points
2399,1441,Delivered,Net Banking
2400,4503,In Transit,Cash on Delivery
2401,2802,Delivered,Net Banking
2402,674,In Transit,Loyalty Points
2403,4401,Delivered,UPI
2404,4722,Canceled,UPI
2405,4393,Canceled,Loyalty Points
2406,4748,Delivered,Cash on Delivery
2407,3876,Canceled,Loyalty Points
2408,2546,In Transit,Loyalty Points
2409,1911,Canceled,Net Banking
2410,3899,In Transit,Cash on Delivery
2411,2611,Canceled,Loyalty Points
2412,437,Canceled,Loyalty Points
2413,3270,In Transit,UPI
2414,2168,In Transit,Cash on Delivery
2415,149,Delivered,Net Banking
2416,277,Canceled,Loyalty Points
2417,4194,In Transit,Loyalty Points
2418,366,In Transit,Cash on Delivery
2419,3393,In Transit,UPI
2420,55,In Transit,Loyalty Points
2421,1049,Canceled,UPI
2422,1116,In Transit,UPI
2423,4449,In Transit,UPI
2424,1852,In Transit,Loyalty Points
2425,1649,In Transit,Cash on Delivery
2426,4995,In Transit,Net Banking
2427,4650,In Transit,UPI
2428,4718,In Transit,UPI
2429,1170,In Transit,Loyalty Points
2430,2935,Canceled,Cash on Delivery
2431,1955,Canceled,Net Banking
2432,2925,Delivered,UPI
2433,2603,Canceled,Net Banking
2434,2034,In Transit,Cash on Delivery
2435,4843,In Transit,Cash on Delivery
2436,4975,Delivered,Cash on Delivery
2437,2941,Canceled,Cash on Delivery
2438,3650,Canceled,Cash on Delivery
2439,4495,In Transit,Cash on Delivery
2440,3192,Delivered,Loyalty Points
2441,277,In Transit,UPI
2442,3216,In Transit,Loyalty Points
2443,2152,In Transit,Net Banking
2444,2501,In Transit,Loyalty Points
2445,2066,In Transit,Cash on Delivery
2446,1505,Delivered,Net Banking
2447,802,In Transit,Cash on Delivery
2448,1219,Delivered,Loyalty Points
2449,4187,In Transit,Cash on Delivery
2450,4748,In Transit,Net Banking
2451,4664,Canceled,Cash on Delivery
2452,3843,Canceled,UPI
2453,616,Canceled,Net Banking
2454,3749,Canceled,UPI
2455,1778,In Transit,UPI
2456,2832,Canceled,Net Banking
2457,304,Canceled,Net Banking
2458,2106,Canceled,Loyalty Points
2459,1745,In Transit,Net Banking
2460,1994,In Transit,Net Banking
2461,2106,Canceled,Net Banking
2462,4951,In Transit,Cash on Delivery
2463,2450,In Transit,Cash on Delivery
2464,3392,Delivered,Net Banking
2465,599,In Transit,Net Banking
2466,2897,Canceled,Net Banking
2467,4436,Delivered,Cash on Delivery
2468,3544,Delivered,Cash on Delivery
2469,4329,Canceled,Net Banking
2470,22,Delivered,Cash on Delivery
2471,4873,Canceled,UPI
2472,3013,Canceled,Net Banking
2473,2404,In Transit,Net Banking
2474,863,In Transit,Cash on Delivery
2475,4182,In Transit,UPI
2476,2358,Delivered,Cash on Delivery
2477,1844,Canceled,Cash on Delivery
2478,2759,In Transit,Loyalty Points
2479,3969,Canceled,UPI
2480,616,In Transit,Cash on Delivery
2481,4620,Delivered,Cash on Delivery
2482,922,Delivered,Net Banking
2483,1214,In Transit,Cash on Delivery
2484,2623,Delivered,Loyalty Points
2485,3681,Canceled,Net Banking
2486,4667,Delivered,Loyalty Points
2487,4625,Canceled,Loyalty Points
2488,1052,In Transit,Loyalty Points
2489,4972,Delivered,Cash on Delivery
2490,124,Delivered,Cash on Delivery
2491,1326,Canceled,UPI
2492,4895,Delivered,UPI
2493,139,Canceled,UPI
2494,117,Delivered,UPI
2495,4963,Delivered,Net Banking
2496,893,In Transit,Loyalty Points
2497,3579,In Transit,UPI
2498,4361,Delivered,Cash on Delivery
2499,319,Canceled,UPI
2500,1115,Canceled,UPI
2501,2102,Canceled,Loyalty Points
2502,4007,Delivered,Cash on Delivery
2503,4328,In Transit,UPI
2504,394,Canceled,Net Banking
2505,48,In Transit,Net Banking
2506,3138,Canceled,UPI
2507,2977,Delivered,Loyalty Points
2508,862,In Transit,UPI
2509,4734,Canceled,UPI
2510,535,Canceled,UPI
2511,2916,In Transit,Loyalty Points
2512,4064,In Transit,Loyalty Points
2513,651,In Transit,Cash on Delivery
2514,3880,Canceled,Cash on Delivery
2515,1168,In Transit,Net Banking
2516,1524,Delivered,Cash on Delivery
2517,1288,Canceled,Cash on Delivery
2518,1545,Canceled,Cash on Delivery
2519,2478,Canceled,Net Banking
2520,1837,In Transit,UPI
2521,4973,In Transit,UPI
2522,641,Delivered,Net Banking
2523,2288,In Transit,UPI
2524,4512,Delivered,UPI
2525,2714,Canceled,UPI
2526,3255,Delivered,Loyalty Points
2527,4629,Canceled,Loyalty Points
2528,3823,In Transit,Net Banking
2529,4264,In Transit,Cash on Delivery
2530,4632,Delivered,Net Banking
2531,1048,Delivered,Cash on Delivery
2532,3498,Delivered,Cash on Delivery
2533,2346,Canceled,Cash on Delivery
2534,2482,Canceled,Cash on Delivery
2535,1629,Delivered,Cash on Delivery
2536,3353,In Transit,UPI
2537,182,In Transit,Loyalty Points
2538,1085,Delivered,Loyalty Points
2539,202,Canceled,Net Banking
2540,3310,In Transit,UPI
2541,3250,In Transit,Net Banking
2542,3103,In Transit,Net Banking
2543,1946,Canceled,Net Banking
2544,1111,In Transit,Cash on Delivery
2545,2657,In Transit,Net Banking
2546,4835,Canceled,Cash on Delivery
2547,3486,Canceled,UPI
2548,2391,Delivered,Cash on Delivery
2549,745,In Transit,Loyalty Points
2550,4202,Delivered,Cash on Delivery
2551,2759,In Transit,UPI
2552,4215,Delivered,UPI
2553,3013,In Transit,UPI
2554,258,Canceled,Net Banking
2555,3970,In Transit,Cash on Delivery
2556,1165,In Transit,Loyalty Points
2557,854,In Transit,Net Banking
2558,4342,Canceled,UPI
2559,4760,Delivered,UPI
2560,3060,Delivered,Net Banking
2561,3323,Canceled,UPI
2562,2444,Delivered,Cash on Delivery
2563,3120,Canceled,Cash on Delivery
2564,3028,Delivered,UPI
2565,208,Delivered,Cash on Delivery
2566,4810,Canceled,Loyalty Points
2567,4223,Canceled,Loyalty Points
2568,1447,Delivered,Cash on Delivery
2569,2038,Delivered,UPI
2570,2239,Delivered,UPI
2571,755,Delivered,Cash on Delivery
2572,1572,Delivered,Loyalty Points
2573,4654,Canceled,Net Banking
2574,3917,Canceled,Cash on Delivery
2575,752,Canceled,Loyalty Points
2576,2530,Delivered,Net Banking
2577,1257,In Transit,Loyalty Points
2578,3156,In Transit,Net Banking
2579,662,In Transit,Loyalty Points
2580,1779,Canceled,Net Banking
2581,3207,Canceled,Cash on Delivery
2582,4982,In Transit,Net Banking
2583,1932,Delivered,Loyalty Points
2584,4167,Canceled,Loyalty Points
2585,4794,Canceled,Loyalty Points
2586,3312,Delivered,UPI
2587,2080,In Transit,UPI
2588,538,In Transit,Cash on Delivery
2589,1616,Canceled,Cash on Delivery
2590,2574,Canceled,Loyalty Points
2591,1395,In Transit,Net Banking
2592,518,In Transit,Cash on Delivery
2593,179,Delivered,Loyalty Points
2594,4129,Canceled,Loyalty Points
2595,2024,Delivered,UPI
2596,3556,Delivered,Loyalty Points
2597,3711,Canceled,Cash on Delivery
2598,4497,Delivered,UPI
2599,4040,In Transit,Cash on Delivery
2600,1074,In Transit,Net Banking
2601,4101,Delivered,Net Banking
2602,2275,Canceled,Cash on Delivery
2603,848,Delivered,UPI
2604,811,Delivered,Cash on Delivery
2605,1947,Delivered,UPI
2606,173,Delivered,Loyalty Points
2607,3241,Canceled,Loyalty Points
2608,3308,Delivered,Net Banking
2609,3536,In Transit,Loyalty Points
2610,3924,In Transit,Cash on Delivery
2611,2846,In Transit,Cash on Delivery
2612,1732,Delivered,Loyalty Points
2613,1223,In Transit,UPI
2614,4238,Delivered,Loyalty Points
2615,2933,Canceled,Net Banking
2616,4627,In Transit,UPI
2617,2906,Canceled,Cash on Delivery
2618,1477,Canceled,Cash on Delivery
2619,826,In Transit,UPI
2620,3645,In Transit,UPI
2621,1292,Canceled,Net Banking
2622,2835,Delivered,UPI
2623,4540,Canceled,UPI
2624,1467,Delivered,Loyalty Points
2625,3578,In Transit,UPI
2626,3114,Canceled,UPI
2627,1764,Canceled,Net Banking
2628,2824,Delivered,Net Banking
2629,4796,Canceled,Loyalty Points
2630,373,Delivered,Loyalty Points
2631,3517,In Transit,Net Banking
2632,1532,Delivered,UPI
2633,224,In Transit,Loyalty Points
2634,2613,In Transit,Net Banking
2635,2095,In Transit,Cash on Delivery
2636,647,Delivered,Net Banking
2637,2445,Canceled,Cash on Delivery
2638,3541,In Transit,Cash on Delivery
2639,2856,Delivered,Cash on Delivery
2640,2269,In Transit,Net Banking
2641,3043,Delivered,Cash on Delivery
2642,638,Canceled,Cash on Delivery
2643,1305,Delivered,Cash on Delivery
2644,3236,Delivered,UPI
2645,2105,In Transit,UPI
2646,3999,Delivered,UPI
2647,3228,Delivered,UPI
2648,3466,In Transit,Loyalty Points
2649,1549,Delivered,Net Banking
2650,3120,Delivered,Net Banking
2651,4274,Delivered,UPI
2652,2668,Delivered,Net Banking
2653,1670,Delivered,Cash on Delivery
2654,1971,Delivered,UPI
2655,4106,Canceled,Net Banking
2656,2148,Canceled,Loyalty Points
2657,1785,Canceled,Net Banking
2658,1676,Delivered,UPI
2659,2839,Delivered,Loyalty Points
2660,813,In Transit,Cash on Delivery
2661,909,Delivered,UPI
2662,4035,Canceled,UPI
2663,1252,In Transit,Net Banking
2664,4377,Delivered,UPI
2665,2515,Canceled,Net Banking
2666,3446,Delivered,Cash on Delivery
2667,4396,Canceled,Loyalty Points
2668,3904,Delivered,UPI
2669,1951,Canceled,Cash on Delivery
2670,483,Delivered,Loyalty Points
2671,549,Delivered,Net Banking
2672,537,In Transit,Loyalty Points
2673,1212,Delivered,Cash on Delivery
2674,1280,Canceled,UPI
2675,4958,Canceled,UPI
2676,1389,Canceled,UPI
2677,230,Delivered,Cash on Delivery
2678,2257,In Transit,Cash on Delivery
2679,228,Delivered,Net Banking
2680,819,Canceled,Cash on Delivery
2681,1810,In Transit,Net Banking
2682,4679,Delivered,Cash on Delivery
2683,420,In Transit,Cash on Delivery
2684,2942,In Transit,Loyalty Points
2685,2083,Canceled,Cash on Delivery
2686,49,In Transit,Loyalty Points
2687,992,In Transit,UPI
2688,3369,Delivered,Net Banking
2689,4542,In Transit,Loyalty Points
2690,2553,Delivered,UPI
2691,3067,Canceled,Cash on Delivery
2692,770,Delivered,Loyalty Points
2693,2861,In Transit,Cash on Delivery
2694,4369,Delivered,Cash on Delivery
2695,2956,Canceled,Net Banking
2696,2378,Canceled,Net Banking
2697,494,In Transit,Cash on Delivery
2698,856,Delivered,Net Banking
2699,4053,Delivered,Loyalty Points
2700,214,In Transit,Net Banking
2701,2000,In Transit,Loyalty Points
2702,2302,Delivered,Net Banking
2703,2357,Delivered,Loyalty Points
2704,4644,Canceled,UPI
2705,2247,Canceled,Cash on Delivery
2706,3679,In Transit,Cash on Delivery
2707,3524,In Transit,Loyalty Points
2708,600,In Transit,Loyalty Points
2709,852,Canceled,Cash on Delivery
2710,3944,Delivered,UPI
2711,4530,Canceled,UPI
2712,686,Delivered,UPI
2713,3618,Canceled,Loyalty Points
2714,1474,Canceled,Net Banking
2715,595,Delivered,Loyalty Points
2716,71,Delivered,UPI
2717,3453,Delivered,Loyalty Points
2718,3184,Canceled,UPI
2719,1339,In Transit,UPI
2720,2514,Delivered,UPI
2721,4705,Canceled,UPI
2722,601,Canceled,Cash on Delivery
2723,1200,In Transit,Net Banking
2724,1481,Delivered,Net Banking
2725,2662,Canceled,Cash on Delivery
2726,2489,Delivered,Loyalty Points
2727,3565,Canceled,Loyalty Points
2728,3723,In Transit,Net Banking
2729,965,In Transit,Cash on Delivery
2730,1752,Delivered,Net Banking
2731,3217,In Transit,UPI
2732,4207,Canceled,Net Banking
2733,3198,Canceled,Loyalty Points
2734,4924,Canceled,Cash on Delivery
2735,4476,Canceled,Net Banking
2736,3185,Delivered,Loyalty Points
2737,3104,Canceled,Net Banking
2738,2801,Canceled,Net Banking
2739,4623,Delivered,Net Banking
2740,3263,Canceled,UPI
2741,542,Delivered,Net Banking
2742,1272,Delivered,UPI
2743,1409,In Transit,Cash on Delivery
2744,3297,Delivered,Net Banking
2745,3239,In Transit,Net Banking
2746,3896,In Transit,Cash on Delivery
2747,3728,In Transit,Net Banking
2748,2831,Delivered,Cash on Delivery
2749,3785,Canceled,UPI
2750,3532,Delivered,Net Banking
2751,3684,In Transit,Loyalty Points
2752,2493,Canceled,Cash on Delivery
2753,3294,Delivered,Net Banking
2754,1781,Delivered,Cash on Delivery
2755,4839,Canceled,UPI
2756,4621,In Transit,Loyalty Points
2757,349,In Transit,Cash on Delivery
2758,2548,In Transit,Net Banking
2759,297,In Transit,UPI
2760,2762,Delivered,UPI
2761,2949,Delivered,Loyalty Points
2762,2826,In Transit,Net Banking
2763,1728,Delivered,UPI
2764,1298,Delivered,UPI
2765,943,In Transit,Net Banking
2766,2142,Canceled,Loyalty Points
2767,4646,Delivered,Net Banking
2768,4053,Canceled,Cash on Delivery
2769,577,Canceled,UPI
2770,2893,Delivered,UPI
2771,4016,Canceled,UPI
2772,519,Delivered,UPI
2773,994,Delivered,Loyalty Points
2774,2049,Canceled,Net Banking
2775,3396,In Transit,Loyalty Points
2776,2092,In Transit,Net Banking
2777,843,Canceled,UPI
2778,2612,Delivered,UPI
2779,2563,Canceled,UPI
2780,2088,In Transit,Cash on Delivery
2781,260,In Transit,Loyalty Points
2782,1391,In Transit,Cash on Delivery
2783,2816,In Transit,Cash on Delivery
2784,4883,Canceled,Loyalty Points
2785,2651,In Transit,UPI
2786,3475,Delivered,Loyalty Points
2787,1249,Delivered,Loyalty Points
2788,4081,In Transit,Net Banking
2789,918,Delivered,Loyalty Points
2790,3507,In Transit,UPI
2791,483,Canceled,Cash on Delivery
2792,396,Delivered,Loyalty Points
2793,4769,Canceled,Loyalty Points
2794,3417,Canceled,Loyalty Points
2795,3854,Canceled,Loyalty Points
2796,3711,Canceled,Cash on Delivery
2797,1255,Delivered,Cash on Delivery
2798,3121,Canceled,UPI
2799,4216,Delivered,UPI
2800,2342,In Transit,Loyalty Points
2801,2368,In Transit,Loyalty Points
2802,2708,Canceled,Cash on Delivery
2803,3583,Canceled,UPI
2804,3113,Delivered,Loyalty Points
2805,814,Canceled,UPI
2806,2092,Canceled,Loyalty Points
2807,4185,Delivered,Net Banking
2808,1948,Canceled,Net Banking
2809,2173,Canceled,UPI
2810,2562,Delivered,Net Banking
2811,2788,Delivered,Net Banking
2812,2205,Canceled,Loyalty Points
2813,423,Canceled,Cash on Delivery
2814,2988,In Transit,Loyalty Points
2815,3878,Canceled,UPI
2816,2507,In Transit,Net Banking
2817,445,Canceled,Net Banking
2818,579,Delivered,Loyalty Points
2819,2336,Canceled,Net Banking
2820,2591,In Transit,Net Banking
2821,1375,Canceled,Loyalty Points
2822,1090,Delivered,Net Banking
2823,330,Canceled,Net Banking
2824,2487,Canceled,Loyalty Points
2825,733,Canceled,UPI
2826,468,In Transit,Loyalty Points
2827,842,In Transit,Cash on Delivery
2828,2171,In Transit,Net Banking
2829,4628,In Transit,UPI
2830,27,In Transit,Net Banking
2831,4538,In Transit,Cash on Delivery
2832,4737,Canceled,UPI
2833,546,Delivered,UPI
2834,1408,Canceled,Cash on Delivery
2835,814,In Transit,Net Banking
2836,2218,In Transit,Loyalty Points
2837,4612,In Transit,Cash on Delivery
2838,1431,In Transit,Cash on Delivery
2839,3543,In Transit,Loyalty Points
2840,2353,In Transit,Loyalty Points
2841,4141,Delivered,Loyalty Points
2842,3569,Canceled,Net Banking
2843,1776,Canceled,UPI
2844,3308,Delivered,Loyalty Points
2845,2689,Delivered,Net Banking
2846,1056,Canceled,UPI
2847,707,In Transit,Net Banking
2848,2867,In Transit,UPI
2849,994,In Transit,UPI
2850,1532,In Transit,Net Banking
2851,2962,In Transit,UPI
2852,953,Delivered,Net Banking
2853,3508,Canceled,Cash on Delivery
2854,533,In Transit,Net Banking
2855,4383,In Transit,Net Banking
2856,2715,Delivered,UPI
2857,1177,In Transit,Net Banking
2858,537,Delivered,Loyalty Points
2859,4815,Canceled,Cash on Delivery
2860,4695,Canceled,Loyalty Points
2861,3010,Canceled,UPI
2862,4861,In Transit,Loyalty Points
2863,2033,In Transit,Cash on Delivery
2864,4783,In Transit,Loyalty Points
2865,3233,Canceled,Net Banking
2866,4298,In Transit,Cash on Delivery
2867,2375,Canceled,UPI
2868,3197,Delivered,Cash on Delivery
2869,1464,In Transit,UPI
2870,1871,In Transit,UPI
2871,3068,In Transit,Net Banking
2872,2542,In Transit,Net Banking
2873,2984,In Transit,Cash on Delivery
2874,3504,Delivered,Net Banking
2875,1896,Delivered,UPI
2876,1681,In Transit,Cash on Delivery
2877,1818,In Transit,Loyalty Points
2878,4099,In Transit,UPI
2879,1510,Delivered,Cash on Delivery
2880,4174,Canceled,UPI
2881,2052,In Transit,Loyalty Points
2882,518,Delivered,Cash on Delivery
2883,1548,Delivered,Loyalty Points
2884,1588,Delivered,Net Banking
2885,506,Delivered,UPI
2886,723,In Transit,Loyalty Points
2887,3932,In Transit,UPI
2888,1064,In Transit,Net Banking
2889,1607,Delivered,Net Banking
2890,2257,Delivered,Net Banking
2891,1112,In Transit,Cash on Delivery
2892,4620,In Transit,Net Banking
2893,1409,In Transit,Net Banking
2894,2726,Delivered,UPI
2895,3677,Canceled,Cash on Delivery
2896,1090,In Transit,Net Banking
2897,685,Canceled,Net Banking
2898,717,Canceled,Net Banking
2899,4428,Delivered,Net Banking
2900,550,In Transit,Loyalty Points
2901,4996,Delivered,Loyalty Points
2902,1706,Delivered,UPI
2903,3323,Delivered,Cash on Delivery
2904,3482,In Transit,Cash on Delivery
2905,4941,In Transit,Loyalty Points
2906,3435,Canceled,UPI
2907,4708,Delivered,Net Banking
2908,1554,Delivered,UPI
2909,4132,Canceled,Cash on Delivery
2910,3385,Canceled,Loyalty Points
2911,1915,Delivered,Loyalty Points
2912,4529,Delivered,UPI
2913,1915,Delivered,Net Banking
2914,735,Canceled,Net Banking
2915,3902,Delivered,UPI
2916,1528,Delivered,UPI
2917,891,Delivered,UPI
2918,885,Canceled,UPI
2919,2906,In Transit,Loyalty Points
2920,4135,Delivered,UPI
2921,724,In Transit,UPI
2922,1126,In Transit,UPI
2923,3273,In Transit,Net Banking
2924,623,Canceled,UPI
2925,4190,Canceled,Net Banking
2926,2936,Delivered,Loyalty Points
2927,3527,Delivered,Cash on Delivery
2928,1156,Canceled,Net Banking
2929,426,Delivered,Loyalty Points
2930,4771,In Transit,Cash on Delivery
2931,2070,Delivered,Loyalty Points
2932,3250,Delivered,UPI
2933,1333,Delivered,UPI
2934,3378,In Transit,Loyalty Points
2935,3300,Delivered,Loyalty Points
2936,2087,Delivered,Net Banking
2937,4578,Canceled,Cash on Delivery
2938,2079,Canceled,Loyalty Points
2939,2429,In Transit,Loyalty Points
2940,2701,Canceled,Net Banking
2941,2947,Canceled,Cash on Delivery
2942,1051,In Transit,Cash on Delivery
2943,825,Delivered,UPI
2944,2434,Delivered,UPI
2945,273,In Transit,Cash on Delivery
2946,508,Delivered,Net Banking
2947,619,Canceled,Net Banking
2948,2818,Canceled,Net Banking
2949,1628,Canceled,Cash on Delivery
2950,4253,Canceled,Net Banking
2951,2953,In Transit,Loyalty Points
2952,2083,Delivered,UPI
2953,3437,In Transit,Loyalty Points
2954,2253,Canceled,Cash on Delivery
2955,4202,In Transit,Cash on Delivery
2956,1942,Canceled,UPI
2957,1717,Delivered,Loyalty Points
2958,5,In Transit,Net Banking
2959,275,Canceled,Loyalty Points
2960,2620,Delivered,UPI
2961,2067,In Transit,Loyalty Points
2962,1912,Delivered,Cash on Delivery
2963,4395,Delivered,Loyalty Points
2964,3778,Canceled,Cash on Delivery
2965,4149,Delivered,Cash on Delivery
2966,1333,In Transit,Cash on Delivery
2967,2146,Delivered,Cash on Delivery
2968,1830,In Transit,UPI
2969,2265,Canceled,Loyalty Points
2970,3142,In Transit,Cash on Delivery
2971,1376,In Transit,Loyalty Points
2972,2688,Delivered,Cash on Delivery
2973,3526,Delivered,Loyalty Points
2974,2799,In Transit,Cash on Delivery
2975,2376,Delivered,UPI
2976,3719,In Transit,Cash on Delivery
2977,4573,Delivered,Loyalty Points
2978,4354,Delivered,Net Banking
2979,3381,In Transit,Net Banking
2980,1706,Canceled,Cash on Delivery
2981,4321,Delivered,Net Banking
2982,164,Canceled,Loyalty Points
2983,4327,Delivered,UPI
2984,892,Canceled,Loyalty Points
2985,4870,Canceled,Cash on Delivery
2986,628,Delivered,Loyalty Points
2987,4034,Delivered,UPI
2988,3748,In Transit,Loyalty Points
2989,1119,Delivered,Net Banking
2990,4980,Delivered,Net Banking
2991,3699,Canceled,Net Banking
2992,1231,Canceled,Loyalty Points
2993,37,Delivered,Loyalty Points
2994,4687,Canceled,UPI
2995,2435,In Transit,Cash on Delivery
2996,4232,In Transit,Net Banking
2997,2372,In Transit,Loyalty Points
2998,440,Canceled,UPI
2999,1793,Canceled,Net Banking
3000,2404,In Transit,UPI
3001,2031,Delivered,Loyalty Points
3002,3898,Canceled,Loyalty Points
3003,1823,Delivered,UPI
3004,345,Delivered,Net Banking
3005,1779,Delivered,UPI
3006,3090,Canceled,Cash on Delivery
3007,4648,Canceled,Loyalty Points
3008,3033,In Transit,UPI
3009,3389,Canceled,Net Banking
3010,4316,Canceled,Net Banking
3011,67,Canceled,UPI
3012,1096,Canceled,Cash on Delivery
3013,4102,Delivered,Loyalty Points
